idx,person,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
2095,MMDM1,M,ih,120.8672407909936,706.929076923077,1826.900692307692,2863.9109230769227
2096,MPGR1,M,ih,100.33007636024976,532.5469999999999,1683.3302,2336.2678
2097,MKAG0,M,ih,127.55682226409256,494.8411666666668,1308.2368333333332,2570.648833333333
2098,MMDH0,M,ih,166.82515229662843,603.3100999999999,1476.6028,3014.6591000000003
2099,MHIT0,M,ih,138.00851913957166,536.1087142857142,1665.8785714285714,2380.1665714285714
2100,MJDM1,M,ih,131.5730676011781,485.9934,1397.3784,2545.9262000000003
2101,MJDM1,M,ih,117.850833904988,475.5998333333334,1649.4748333333334,2228.7325
2102,MKXL0,M,ih,111.05181694746256,517.384,1643.7064000000005,2796.8628
2103,MCTT0,M,ih,120.61301633985616,506.7331666666667,1460.4676666666664,2503.9575
2104,MRJM3,M,ih,110.6831825794299,433.894,1962.203,2788.4977777777776
2105,MTPR0,M,ih,101.11698184557898,435.11125,2108.622125,2415.508
2106,MRHL0,M,ih,135.16910994670218,837.0868,2111.714,3120.7766
2107,MWAC0,M,ih,139.08761001817618,505.12,1762.048923076923,3078.452461538461
2108,MGSH0,M,ih,124.64294652808572,535.7935,1198.99075,2537.5375000000004
2109,MAJP0,M,ih,135.69471934310397,475.1924,1835.4534,2183.2214
2110,MJEB1,M,ih,127.18741983564148,576.5509999999999,1881.2214444444444,2432.0856666666664
2111,MJPM0,M,ih,122.33718414824968,497.9378,1973.2004,2461.2006
2112,MTLC0,M,ih,103.66569181524676,467.825,1733.0888,2246.665
2113,MPRT0,M,ih,103.56316609448744,511.072625,1473.7512499999998,2705.196875
2114,MRWS0,M,ih,114.56568616905426,610.7987499999999,1285.15625,2676.99725
2115,MRJM1,M,ih,126.50513911333196,522.4950000000001,2036.8742,2764.5520000000006
2116,MCEW0,M,ih,155.93281696739632,546.942875,1535.155375,2652.37025
2117,MJWT0,M,ih,122.9755315831057,1374.239,2265.976888888889,3055.8648888888883
2118,MVJH0,M,ih,134.8989760785716,505.8359333333334,1727.4421333333332,2457.2539333333334
2119,MMDG0,M,ih,102.0138227520403,449.836,1829.6141428571427,2624.711714285714
2120,MTDT0,M,ih,124.09680712701434,533.0423333333333,1958.4400000000005,2559.4401666666668
2121,MJLG1,M,ih,117.4915918857557,399.299625,2168.668875,2692.17175
2122,MCRC0,M,ih,115.35037990098776,469.4318750000001,1245.155375,2664.936375
2123,MERS0,M,ih,123.54508172481452,498.8861428571428,1657.785,2364.9304285714284
2124,MRMH0,M,ih,122.42066288130476,428.9769285714286,1780.9922142857142,2745.7288571428576
2125,MDPS0,M,ih,119.158166858696,516.463375,2043.574,2733.1822500000003
2126,MJBR0,M,ih,123.52427702107272,501.4493333333334,1746.0424999999998,2322.919666666667
2127,MJWG0,M,ih,126.02203051326548,506.4148571428571,1430.1542857142856,2727.302285714286
2128,MRKM0,M,ih,135.96859806117843,413.772625,1749.706,2497.069
2129,MAJC0,M,ih,116.30580412509484,661.574,1943.2521666666664,2929.090666666667
2130,MAHH0,M,ih,113.0991045479372,375.1615333333333,2017.0482000000004,2813.026866666666
2131,MRSO0,M,ih,138.43204990728051,423.22763636363646,1933.830818181818,2397.099909090909
2132,MWVW0,M,ih,136.72031626137203,555.8385000000001,1740.28175,2625.824
2133,MBTH0,M,ih,135.2803713832635,429.7642222222223,1738.6295555555555,2505.640555555556
2134,MRKO0,M,ih,111.24040784872302,460.9035555555556,1801.7103333333332,2245.695888888889
2135,MERS0,M,ih,116.61029207218012,434.488,2020.1428,2282.5837
2136,MRCZ0,M,ih,115.49081950366332,510.6138333333333,1485.6331666666665,1761.770666666667
2137,MCAE0,M,ih,108.80412302859725,478.719,1717.7033333333331,2460.717111111111
2138,MSJK0,M,ih,125.59363927250736,409.4114375,1821.96125,2829.839
2139,MTML0,M,ih,140.29819273550635,502.675625,1553.2893749999998,2298.60025
2140,MTDT0,M,ih,131.38645679695006,454.37450000000007,1531.0968333333333,2812.8045
2141,MRMS0,M,ih,117.56555699379726,545.228875,1702.413875,2272.47725
2142,MWDK0,M,ih,104.85099789969044,553.0062857142858,1855.8961428571424,2495.9032857142856
2143,MTEB0,M,ih,135.0375762184513,428.20675000000006,1955.099375,2565.719125
2144,MCEF0,M,ih,122.2540804627292,507.9956666666667,1860.533,2333.954777777777
2145,MMGC0,M,ih,115.20478486254176,368.0705714285714,1906.0762857142856,2293.2072857142853
2146,MRMB0,M,ih,109.89226791264493,467.574875,1593.059625,2555.524625
2147,MABC0,M,ih,105.16170186347956,416.4666250000001,1841.15625,2561.1605
2148,MJRK0,M,ih,104.37881415315996,451.35,1778.929,1982.3885
2149,MDPS0,M,ih,98.38354429900316,608.7477142857143,1771.5780000000002,2529.2915714285714
2150,MEFG0,M,ih,102.06420373285808,558.2038888888889,1538.3538888888888,2677.512
2151,MHJB0,M,ih,121.39436251617056,438.0284285714286,2011.1292857142855,2637.395
2152,MRWA0,M,ih,137.5785030391416,462.6169999999999,1687.1534285714283,2605.670857142857
2153,MSDS0,M,ih,150.14339350508072,468.9585714285714,1732.5790000000002,2121.4824285714285
2154,MREW1,M,ih,143.80126669122197,474.0591428571429,1935.6021428571428,2597.933857142857
2155,MMGK0,M,ih,124.70311626842091,435.648,1552.3294999999998,2694.7345
2156,MBPM0,M,ih,104.18399552231456,460.8802857142856,1802.9904285714288,2810.6621428571425
2157,MDLB0,M,ih,129.97110669743537,478.2902857142857,1598.347857142857,2689.1857142857143
2158,MMVP0,M,ih,119.44962207559011,438.858,1716.6235,2337.080833333333
2159,MDPK0,M,ih,95.22738502453969,428.55,1874.3425,2276.200166666667
2160,MPEB0,M,ih,130.2249877297318,518.0999999999999,1940.5345,2463.4626666666663
2161,MRLJ0,M,ih,121.03444542593698,376.8491666666666,2071.6510000000003,2847.8191666666667
2162,MRWS1,M,ih,114.30637330567636,460.4922727272728,2032.5758181818176,2507.1900000000005
2163,MDPK0,M,ih,104.94308443081384,547.2063333333333,1666.9368333333332,2648.152333333333
2164,MAJP0,M,ih,121.87322099281798,480.6366666666667,1906.654888888889,2714.170222222222
2165,MJAR0,M,ih,151.79977787022662,498.4846,1862.4238,2327.0894
2166,MJDH0,M,ih,127.62037112708772,443.18528571428567,2105.942,2604.347857142857
2167,MMCC0,M,ih,129.65572372312525,502.52699999999993,1790.02975,2517.961
2168,MJBG0,M,ih,113.63972456201866,420.4698,2126.1424,2561.5296000000003
2169,MMAM0,M,ih,123.79424652987986,531.7296249999999,2131.443875,2491.145625
2170,MAEB0,M,ih,115.4556959912143,374.77900000000005,1821.5887272727275,3186.248
2171,MDAC2,M,ih,137.16960568437435,440.8685,1902.581625,2648.165125
2172,MTJG0,M,ih,115.08686541248932,420.5343333333333,1815.3362222222224,2719.4814444444446
2173,MDLB0,M,ih,118.24224522694804,656.3194,1978.445,2839.759
2174,MDMT0,M,ih,119.22133092134426,563.0796666666666,1914.6933333333332,2581.6713333333337
2175,MFGK0,M,ih,124.25146902727096,647.9148749999999,1784.853,2499.23225
2176,MPMB0,M,ih,164.2919554523231,438.9507777777778,2216.331,2843.212444444444
2177,MERS0,M,ih,120.44087971317884,539.8687500000001,1779.348,2431.7615
2178,MJES0,M,ih,118.33401383740178,434.1097777777778,1812.356,2666.733111111111
2179,MCHH0,M,ih,117.6360971461587,458.1685714285714,1735.2741428571426,2507.835714285714
2180,MMJB1,M,ih,113.13135676871592,431.8195,1947.7725,2902.08725
2181,MRRK0,M,ih,94.1671469376737,416.9776363636363,1806.6811818181816,2194.6805454545456
2182,MRCZ0,M,ih,156.97484232134667,520.4871666666667,1804.9823333333327,2529.6241666666665
2183,MDLB0,M,ih,117.59471348549324,466.8733333333333,1951.7385,2470.7985000000003
2184,MSRG0,M,ih,125.181068459665,481.70957142857145,1827.151571428572,2661.488285714286
2185,MSAH1,M,ih,127.7197266893105,612.419857142857,1634.4498571428571,2717.9164285714287
2186,MMDM0,M,ih,99.02725347633434,502.8925000000001,1707.7413333333334,2508.95
2187,MJVW0,M,ih,138.2045941979103,440.980125,1578.1407500000005,2385.7295
2188,MPAB0,M,ih,135.21885322797226,562.7517777777778,1925.9784444444444,2517.7454444444443
2189,MHMG0,M,ih,137.8568277912413,494.9845555555555,1564.1021111111108,2411.3954444444444
2190,MCHL0,M,ih,153.9959819907929,659.5070000000001,1359.6378,2396.8984
2191,MJDA0,M,ih,120.89679927428575,448.281,1884.3708,2491.2452000000003
2192,MSAH1,M,ih,136.27985494902032,499.2923750000001,1536.96625,2667.907625
2193,MJHI0,M,ih,103.4162486527256,451.1744,1772.9917999999998,2427.3672
2194,MSES0,M,ih,106.44803458777533,400.6381428571429,1981.2658571428567,2663.0185714285712
2195,MTQC0,M,ih,136.98294745321843,472.5635294117647,1657.5645294117649,2802.0831176470588
2196,MJFC0,M,ih,105.7332937019078,600.5625,1556.32075,2603.7027500000004
2197,MMPM0,M,ih,134.5767145908066,552.3966666666666,1651.4765,2701.523833333333
2198,MBAR0,M,ih,128.38594709280855,516.5048333333333,1623.1775,2346.0351666666666
2199,FLJA0,F,ih,222.28520413465424,558.8272,2029.4314,2885.816
2200,FJLM0,F,ih,207.75740604533277,598.2356470588236,2101.3854705882354,3186.779647058823
2201,FTBW0,F,ih,183.47847353184048,465.7992666666667,1810.0014666666664,2701.360733333333
2202,FRNG0,F,ih,238.30536947096448,410.6598,2579.4824,2938.5336
2203,FLNH0,F,ih,181.81590844055472,521.6667500000001,1948.0835,3179.61875
2204,FKDW0,F,ih,254.7832758046672,491.7036,2152.0966,2875.1266
2205,FCMH0,F,ih,180.21686109417035,579.25325,1603.5134999999998,2918.363625
2206,FSPM0,F,ih,191.4478864210388,419.0654444444445,2062.826111111111,2870.8831111111112
2207,FDAW0,F,ih,199.0723480088985,516.036125,1766.744,2746.189875
2208,FSXA0,F,ih,159.06714867227026,579.3248749999999,1773.621,2740.209875
2209,FPMY0,F,ih,194.07201445674744,426.6268571428572,2395.645857142857,2831.273
2210,FSMM0,F,ih,257.4978198911402,593.074888888889,1361.9123333333332,3048.960666666667
2211,FBAS0,F,ih,179.62715546577587,734.972888888889,1816.231888888889,3040.143888888889
2212,FELC0,F,ih,216.24781845408364,492.651375,1765.369,2407.40875
2213,FECD0,F,ih,207.79368117296767,500.0439,2539.9403,3028.4731
2214,FPAB1,F,ih,241.52913604575312,508.0095,2030.8976250000003,2708.2943750000004
2215,FJXM0,F,ih,216.86794870388312,506.67233333333326,2168.408888888889,3014.4286666666662
2216,FTLG0,F,ih,211.88408386614788,695.9655555555556,1810.8862222222224,2818.885777777777
2217,FCMG0,F,ih,191.02325143246844,523.3922857142858,2046.5701428571424,2990.978
2218,FRNG0,F,ih,251.57490675511443,637.8826,2145.3308,3231.8210000000004
2219,FDKN0,F,ih,205.4428242135361,614.2503076923077,1732.4196923076925,2783.7450769230777
2220,FMEM0,F,ih,150.24150814612835,510.3575000000001,2147.5627,2857.8557
2221,FELC0,F,ih,205.9853974517418,545.2682857142856,1906.2752857142857,2908.6202857142853
2222,FVKB0,F,ih,208.8381474803113,469.1948,1846.755,2807.3678
2223,FSBK0,F,ih,235.73172883131232,505.508875,2322.142375,3252.1623750000003
2224,FSDC0,F,ih,193.31734479037004,601.7672,1718.1376,2831.6072
2225,FSJG0,F,ih,200.76010288092428,476.09475,1735.0743749999997,2517.08925
2226,FPJF0,F,ih,195.579750781112,418.44828571428576,2157.688571428572,2697.094285714286
2227,FLMA0,F,ih,198.067728438661,569.9387777777779,1453.0586666666668,2963.733888888889
2228,FMPG0,F,ih,214.5589546278549,531.3017500000001,1822.475375,2710.892875
2229,FBLV0,F,ih,196.41126622191203,489.4058,1827.3818,2980.4962
2230,FJWB1,F,ih,181.5024086768444,532.9697142857143,1948.4985714285715,2435.0607142857143
2231,FJRE0,F,ih,197.3258926013192,590.3952499999999,1742.8345833333333,2614.772166666666
2232,FTMG0,F,ih,191.02222860856105,587.511,2318.4466666666667,3034.7675
2233,FCJS0,F,ih,187.40989197312507,567.621,1925.817625,2313.29875
2234,FSCN0,F,ih,194.79058098007323,554.1152857142857,1961.125857142857,2913.521571428571
2235,FRLL0,F,ih,245.8545532993175,637.8178,2021.8034,2812.1826
2236,FMKF0,F,ih,184.1248531104635,591.3473749999999,1552.2645,2655.1984999999995
2237,FMEM0,F,ih,144.11671924380602,431.28,2157.91525,3015.464625
2238,FGWR0,F,ih,199.47177852263104,493.4897777777778,2077.616222222222,2519.996333333333
2239,FLEH0,F,ih,208.88920512058735,566.3652222222222,2491.017,3023.9875555555554
2240,FTBW0,F,ih,197.8019549615857,552.9556666666666,1703.4011111111113,2468.8323333333333
2241,FLMC0,F,ih,192.0476544978447,519.6836249999999,1752.236875,3065.407
2242,FREH0,F,ih,207.90825615856332,477.7869,2088.7481,2355.4486
2243,FTLG0,F,ih,202.23232835566472,407.6055833333333,2521.1022500000004,2782.529500000001
2244,FCAU0,F,ih,242.10926118643508,561.0203076923078,2339.3461538461534,3062.327153846154
2245,FMJB0,F,ih,198.72870211096895,516.8941666666667,2091.0378333333333,3135.867666666667
2246,FLMC0,F,ih,196.2110386973153,600.2148,1939.7402,3034.7476
2247,FPMY0,F,ih,198.8482692333684,501.0418888888888,1695.5783333333336,2721.389111111111
2248,FKAA0,F,ih,196.27167542056876,457.36525,2009.414,3067.08075
2249,FCDR1,F,ih,179.3291026013269,463.91184615384617,1993.3735384615388,2304.726
2250,FSAH0,F,ih,173.1397894630874,404.28242857142857,2328.334,3095.9892857142854
2251,FTLG0,F,ih,202.23232835566472,525.3561666666666,1955.205666666667,2750.1125
2252,FSKL0,F,ih,213.27501871837669,502.7190000000001,2096.155625,2631.280125
2253,FCAL1,F,ih,194.31749061429005,529.7982857142857,1775.3665714285714,2647.851142857143
2254,FDMS0,F,ih,206.4151629747986,680.8627142857142,2463.9121428571425,3164.1662857142865
2255,FJSA0,F,ih,217.0928798708991,613.245375,2114.86925,2671.7625
2256,FLBW0,F,ih,212.18925854732495,489.57425,2029.5192500000005,2344.15875
2257,FNLP0,F,ih,216.2699252372492,582.31,1997.77175,2577.84325
2258,FNKL0,F,ih,199.00048452416192,477.0498181818182,1893.5315454545453,2855.011727272727
2259,FBCG1,F,ih,209.86439295542544,509.5946923076923,2193.2347692307694,2797.2034615384614
2260,FETB0,F,ih,212.93220114330228,436.01833333333326,2197.8095000000003,2970.6005
2261,FKLC1,F,ih,188.328437016388,656.8085,2131.18575,3113.72425
2262,FSMS1,F,ih,214.84277122285883,612.9450555555555,2300.4756666666667,3388.919055555556
2263,FJCS0,F,ih,213.4334434021644,480.251,1930.8925,2749.2990000000004
2264,FLAC0,F,ih,213.93017147999467,607.4946,2179.7437,2947.7023000000004
2265,FMEM0,F,ih,143.80697399392182,717.151,1968.3305,2986.04875
2266,FDJH0,F,ih,263.7423872332469,698.3071818181819,2439.5783636363635,3284.546545454545
2267,FPJF0,F,ih,203.14890920918472,529.449125,1636.737625,2720.1756250000003
2268,FSMA0,F,ih,205.49688494592223,530.2031428571428,1909.5391428571431,2899.2917142857145
2269,FVFB0,F,ih,168.65332179594196,609.652,2186.6253333333334,3142.912666666667
2270,FSSB0,F,ih,196.53223239272737,478.9908571428572,2625.604142857143,3048.8840000000005
2271,FJWB0,F,ih,158.4458162208912,599.7569166666666,2433.0330833333333,3292.9876666666664
2272,FPMY0,F,ih,193.5935224910219,523.7866250000001,1673.48325,2676.74175
2273,FSSB0,F,ih,183.2375963998793,589.0946666666667,2150.606,2635.5776666666666
2274,FLNH0,F,ih,185.33627343502567,483.42475,1862.63375,3399.319125
2275,FLEH0,F,ih,202.86348738223572,544.6168333333334,1609.2136666666663,2911.1898333333334
2276,FNMR0,F,ih,199.1046019027169,467.2973636363637,1918.768636363636,2293.2686363636367
2277,FJRB0,F,ih,227.8603615213912,499.6192,1511.3826,2701.8494
2278,FSBK0,F,ih,219.3683436769375,495.2639999999999,2243.674222222222,2937.403777777778
2279,FDMY0,F,ih,207.82888401559737,538.1889375,2454.72975,2887.4118125
2280,FALR0,F,ih,221.1828700873609,442.402625,1981.089375,2794.8138750000003
2281,FSGF0,F,ih,241.5509600334568,513.8642857142858,1841.241,2221.263571428572
2282,FPMY0,F,ih,193.5935224910219,594.9171111111112,1802.8736666666664,2831.483111111111
2283,FKMS0,F,ih,195.15200458053573,518.2244999999999,1849.309166666667,2806.8515000000007
2284,FLKD0,F,ih,187.57420689932795,590.3476666666667,2267.7016666666664,3142.832
2285,FDJH0,F,ih,232.19413644462992,539.9750909090909,2261.8300909090917,3080.496
2286,FMAH1,F,ih,212.81043014717488,577.1647999999999,1933.1602,3150.7762
2287,FSXA0,F,ih,152.66184670590633,542.6193999999998,2264.2658,2679.3473000000004
2288,FHXS0,F,ih,196.20693986623775,471.7075,2045.21475,2654.11925
2289,FDRW0,F,ih,201.8117853302361,450.3575,2186.5071666666663,2979.6721666666667
2290,FLAC0,F,ih,218.90369904440573,539.7295,1819.146625,2229.636625
2291,FJRP1,F,ih,182.1525101952469,472.6250000000001,2366.943,2908.491333333334
2292,FLKM0,F,ih,213.853850655897,482.1005,2294.7831666666666,3113.346833333333
2293,FTBR0,F,ih,186.94975113878868,614.7906666666667,2314.9418333333333,2842.2804999999994
2294,FJWB1,F,ih,205.83771160512825,515.8238888888887,1860.428777777778,2560.507333333333
2295,FRNG0,F,ih,232.7369954180284,625.53625,2550.3235833333333,3481.179083333334
2296,FKMS0,F,ih,185.06936456703997,610.7356,1488.8731,2688.4217
2297,FMKF0,F,ih,192.9680079486033,582.1538999999999,2036.7628,2994.727
2298,FSCN0,F,ih,194.39850811341933,570.7595714285715,2185.4574285714284,3056.376
2299,FCAL1,F,ih,181.58496435910823,574.1875714285715,1787.356714285714,2855.087857142857
2300,FLHD0,F,ih,210.32578540436367,532.6908571428571,2104.7668571428567,2660.6068571428573
2301,FMBG0,F,ih,216.0076147202558,602.2154285714286,2334.1164285714285,3033.7904285714285
2302,FNMR0,F,ih,196.62497659164612,500.97325,2117.26175,2552.192
2303,FKDW0,F,ih,255.07902669082003,532.4963076923078,2152.545307692308,2975.013153846154
2304,FSBK0,F,ih,247.2739078823749,503.707,2161.580428571429,3177.322285714285
2305,FBMJ0,F,ih,149.72251293111975,510.289875,2064.6668750000003,2792.3250000000003
2306,FJXP0,F,ih,195.15235917233164,542.552,2001.327,3046.162857142857
2307,FJAS0,F,ih,186.5197267189108,502.8371111111111,1922.405777777778,2719.5625555555557
2308,FKDW0,F,ih,264.4901581686199,629.860625,2015.4261875,3196.2638124999994
2309,FTMG0,F,ih,196.8252363253561,539.5108571428572,1958.6208571428567,3039.987
2310,FKAA0,F,ih,196.51811700913103,570.660125,2144.633625,3177.897875000001
2311,FSSB0,F,ih,181.11704921187453,525.341,1711.324,2837.4718
2312,FCLT0,F,ih,185.6922014866209,471.8414,2232.3208000000004,2599.3256
2313,FELC0,F,ih,205.9853974517418,618.6985,1916.1013333333333,2910.8598333333334
2314,FCYL0,F,ih,207.6804773591697,617.7043,1920.2115,3096.2303
2315,FDML0,F,ih,201.6604163535819,531.8128333333334,1951.7983333333327,2782.102666666667
2316,FNLP0,F,ih,207.66342842623345,540.9395555555556,2024.523222222222,2938.8678888888885
2317,FLKD0,F,ih,187.57420689932795,495.8124000000001,1922.1868,2950.6732
2318,FSAK0,F,ih,217.4891270160178,569.3602,2045.5104,3026.9422
2319,FGRW0,F,ih,201.22880757243053,561.0022222222221,2040.725111111111,3029.9622222222224
2320,FSMM0,F,ih,256.9822640258226,453.2078571428571,1936.8321428571423,2877.865
2321,FDML0,F,ih,195.9672883578095,546.6968571428572,1730.9237142857144,2985.386
2322,FDTD0,F,ih,200.9623955493896,476.2567142857142,2334.171142857143,3126.0368571428567
2323,FSMS1,F,ih,222.12636577375744,529.1496363636363,2458.7522727272726,2916.6470000000004
2324,FJSJ0,F,ih,175.30319745517326,570.8555714285715,1880.317,2818.7597142857144
2325,FCAL1,F,ih,194.31749061429005,577.0872222222222,1837.5783888888889,2777.9299999999994
2326,FLEH0,F,ih,202.86348738223572,607.1996363636364,1672.2830909090908,3149.859090909091
2327,FDAS1,F,ih,202.3464238319268,590.13375,1750.514625,2607.615625
2328,FJEN0,F,ih,220.8533338263205,481.75444444444446,2020.756333333333,2448.672777777778
2329,FEEH0,F,ih,239.61798437528248,517.6344285714287,1784.949,2683.485285714286
2330,FTLH0,F,ih,192.94928324681877,590.0433333333333,1736.1556666666663,3126.3350000000005
2331,FKLC1,F,ih,188.328437016388,589.045,2201.222333333333,2818.746222222222
2332,FAKS0,F,ih,260.7629616665178,443.77425,1829.20875,2991.82675
2333,FSRH0,F,ih,200.15998748807425,610.1193333333333,1987.283666666667,2997.4691666666663
2334,FMMH0,F,ih,197.20934261753584,593.0021428571429,1902.2692857142852,2911.7391428571427
2335,FHLM0,F,ih,193.41154893464437,496.49590000000006,2002.5376000000003,2932.0817
2336,FJWB1,F,ih,204.5421220619143,613.3118333333333,1704.2851666666666,2263.0686666666666
2337,FJSA0,F,ih,227.47192252379463,548.1484999999999,2021.309166666667,2273.3351666666667
2338,FPMY0,F,ih,198.8482692333684,532.4882000000001,1468.6015,2794.1401
2339,FDTD0,F,ih,205.80730645492815,480.8802,2134.8103,2886.4959000000003
2340,FDNC0,F,ih,209.08651187185737,440.9894444444444,2393.077222222222,2787.1421111111117
2341,FLHD0,F,ih,211.42825409217363,463.8095,1763.1895000000002,2745.4488333333334
2342,FHES0,F,ih,216.4208713608872,557.575111111111,2286.4308888888886,3192.7654444444443
2343,FJEN0,F,ih,212.8097674310195,644.9465,2183.805375,2687.895625
2344,FKAA0,F,ih,191.3669851653514,467.425875,2405.597125,3020.8564375
2345,FISB0,F,ih,213.9856215114797,432.38142857142856,2294.600571428572,2780.606142857144
2346,FPAB1,F,ih,244.4981420851325,671.8879999999999,2209.2322000000004,2996.7249
2347,FNLP0,F,ih,207.66342842623345,570.3045714285714,1867.5464285714288,2991.516285714285
2348,FTLH0,F,ih,200.1337692171477,489.623125,2153.60325,2652.9785
2349,FKLC0,F,ih,182.40644390788796,549.29485,1764.9665,2588.1076000000003
2350,FKLC1,F,ih,169.9127021521807,535.8876666666666,2198.215833333333,2783.8355
2351,FJKL0,F,ih,224.28351492779143,445.2266,2499.3508,2971.3540000000003
2352,FKSR0,F,ih,234.71680667207747,571.8668,2181.6884,2728.9428
2353,FJLG0,F,ih,226.4414392263631,546.8216666666666,1711.9848333333332,3292.886
2354,FLTM0,F,ih,186.34462845833588,455.7696,2132.157,2420.4292
2355,FCMH1,F,ih,217.56594432548945,526.6263333333333,2284.3248333333336,2910.6915000000004
2356,FPAF0,F,ih,190.924739534773,508.3725000000001,1952.3968333333328,2302.7651666666666
2357,FKLC0,F,ih,171.29703816460122,650.0586666666665,1822.0113333333327,2536.9540666666667
2358,FNMR0,F,ih,193.9492558050138,528.4233333333333,1803.835,2357.659333333333
2359,FHLM0,F,ih,201.85198999867615,504.0225454545454,1863.5431818181817,2288.5158181818183
2360,FRAM1,F,ih,191.97417754034583,533.6265555555556,2254.257888888889,2569.541333333333
2361,FEAR0,F,ih,183.3223515041293,603.132,1901.4729,2576.8191
2362,FEXM0,F,ih,215.9020637274401,546.8911666666667,2287.3185,2709.4326666666666
2363,FDNC0,F,ih,210.80562984915588,570.0156666666667,2596.8898333333336,3257.4966666666664
2364,FEDW0,F,ih,189.07383184782287,425.8879,2293.689,2667.041
2365,FCAL1,F,ih,186.7592670392523,692.9899499999999,1962.0894,2957.26545
2366,FJHK0,F,ih,216.7120621481236,491.9728333333334,2032.2353333333333,2914.889
2367,FJDM2,F,ih,268.66384464955814,591.4626000000001,1680.3741999999995,2742.014
2368,FPAS0,F,ih,203.75401321496744,525.28,1833.96025,2143.525
2369,FNTB0,F,ih,165.05310061527564,501.8841428571428,2092.472714285714,2989.827
2370,FNLP0,F,ih,207.90928142469508,603.617625,1720.513125,2989.496
2371,FCJF0,F,ih,197.65627447313864,516.7184,1717.4431999999997,2740.0542
2372,FSJG0,F,ih,200.76010288092428,501.4462,1982.2317,2693.7228
2373,FCMH1,F,ih,218.8979536859384,513.6526666666666,2435.399111111112,2948.5804444444443
2374,FSMS1,F,ih,214.84277122285883,569.049375,2525.245875,3186.85125
2375,FBCH0,F,ih,228.70606057455475,557.2328,2150.2252,2754.7923
2376,FMPG0,F,ih,225.6526221561682,453.969,1934.990125,2727.562625
2377,FPAD0,F,ih,239.19164359459137,498.01275,1824.0845,2955.91975
2378,FJAS0,F,ih,194.39848682606663,400.64681818181816,2263.6314545454547,2653.705363636364
2379,FLKD0,F,ih,206.39783553116325,705.2881428571428,1822.1567142857143,3194.9667142857143
2380,FKFB0,F,ih,211.78438407252068,527.267375,2437.5155,2814.600875
2381,FNLP0,F,ih,216.2699252372492,596.9440000000001,1885.5492,2904.1318
2382,FLBW0,F,ih,208.8407440278758,620.8585714285713,1361.7810000000002,2584.995428571429
2383,FDNC0,F,ih,205.5935643252761,541.4456666666666,1868.9275,2482.1753333333336
2384,FKLC0,F,ih,169.0074184989767,543.2148571428571,1868.425,2480.494
2385,FMMH0,F,ih,192.9902333655873,729.89,2290.324333333333,3088.679888888889
2386,FAEM0,F,ih,188.456205309997,494.109125,1843.127625,2714.509625
2387,FJSA0,F,ih,211.00725416204463,475.4084,2120.5522,2612.2548
2388,FALR0,F,ih,209.9693566244456,460.0176,2081.6814,2460.8412000000003
2389,FMAF0,F,ih,178.56741977945157,429.2397272727272,2290.7682727272727,2592.265909090909
2390,FRNG0,F,ih,238.30536947096448,505.7821666666667,2454.090333333333,3149.472
2391,FCMR0,F,ih,180.83367320835396,468.487125,2526.7415,3165.174875
2392,FKLC0,F,ih,169.86773009264337,491.1038,1737.5832999999998,2045.348
2393,FLJG0,F,ih,145.81601733299462,488.887,2266.6378333333337,2627.972333333333
2394,FSAH0,F,ih,180.1278229595986,534.1625,2203.7843000000003,2679.9325
2395,FCAJ0,F,ih,205.6421629154596,587.018,2090.2436666666667,3007.4556666666667
2396,FVMH0,F,ih,198.73030857220775,592.1644,2061.7442,2790.3021
2397,FKLH0,F,ih,232.20264187977847,678.356,1467.4484,2080.5084
2398,FISB0,F,ih,230.69379353177328,524.0283333333333,2075.065,2618.4353333333333
2399,MGAF0,M,ao,130.14981734364008,523.059625,982.053625,2401.4315000000006
2400,MDRB0,M,ao,112.6558392595338,698.9299444444446,1010.6740555555556,2348.701
2401,MRJM3,M,ao,112.43292154448991,590.3981333333334,982.1860666666668,2806.681066666666
2402,MTML0,M,ao,144.97953069484348,695.0844444444444,960.3093333333336,2226.8863333333334
2403,MBMA1,M,ao,122.17195731087948,586.0342222222222,1098.3364444444444,2683.7002222222227
2404,MBMA0,M,ao,120.18646133651076,602.7063333333334,981.4571333333332,2869.5929333333333
2405,MRJT0,M,ao,98.99450375195497,525.9299999999998,875.0625454545453,2137.76009090909
2406,MMDG0,M,ao,102.55114008922664,554.468888888889,1021.0462222222224,2453.1246666666666
2407,MWAC0,M,ao,142.9912778349192,655.4173999999999,1241.4951999999998,2489.1964
2408,MREM0,M,ao,102.66920696417252,673.2206666666667,1124.0648333333336,2308.584
2409,MJMM0,M,ao,108.69370732139744,658.7659090909091,1028.7119090909089,2165.828
2410,MRDM0,M,ao,128.45638452686475,700.07975,1166.2350833333333,2271.0239999999994
2411,MRJH0,M,ao,150.54390860154678,725.525607142857,1187.3502142857144,2715.3366428571435
2412,MGXP0,M,ao,110.18111903429748,627.4556923076923,1120.845769230769,2214.416384615384
2413,MJEB1,M,ao,135.26709062483687,669.6752222222221,908.8542222222222,2329.6306666666665
2414,MDWD0,M,ao,134.41683836840122,753.0026,1125.5319000000002,2701.3066000000003
2415,MREM0,M,ao,92.03703454770871,684.5066153846153,1240.8711538461537,2476.233307692308
