idx,person,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
2412,MGAF0,M,ao,93.17091568899684,624.1415,964.766,2736.0096
2413,MLJC0,M,ao,104.60266236093882,738.8314166666668,1038.2863333333337,2402.9301666666665
2414,MLLL0,M,ao,172.98418660875987,642.2362727272729,1003.6167272727272,2537.468272727273
2415,MTHC0,M,ao,143.66003100876756,740.31725,1069.2064166666669,2381.0239166666665
2416,MTER0,M,ao,130.7717077600981,562.7084285714285,1414.937285714286,1841.633142857143
2417,MJJJ0,M,ao,112.34894643282225,613.3859090909091,956.6657272727272,2830.173363636364
2418,MSFV0,M,ao,102.52539408349811,730.1770833333334,1063.6325833333333,2913.545166666667
2419,MRLJ0,M,ao,108.47140201642664,635.3133846153845,1110.397,2713.94
2420,MGRL0,M,ao,139.02122898930995,651.4084705882352,1110.7492352941176,2280.4914117647063
2421,MDKS0,M,ao,130.37652406174018,639.1605999999999,937.3901333333332,2628.912
2422,MGRT0,M,ao,158.9467384904299,679.061909090909,1171.7895454545453,2916.303818181818
2423,MTLC0,M,ao,95.73932501586772,658.0455,992.3174,2648.8695
2424,MDSS1,M,ao,113.1897437172603,669.8211304347827,1149.527434782609,2728.80995652174
2425,MJMM0,M,ao,108.69370732139744,658.7659090909091,1028.7119090909089,2165.828
2426,MTJG0,M,ao,115.17413247244836,702.7240624999998,1472.7058125,2658.7897499999995
2427,MJAE0,M,ao,132.65186863956345,683.3787142857144,1307.0214285714285,2196.2306428571437
2428,MDHL0,M,ao,143.16815564401762,596.6105333333333,833.5389333333333,2737.4484
2429,MRGS0,M,ao,126.58046452924305,458.9503846153847,849.5964615384617,2715.106692307692
2430,MREE0,M,ao,114.83180588943384,546.2655454545455,1119.557090909091,2048.3389090909086
2431,MTHC0,M,ao,124.20157763788184,623.2953333333332,1172.1023333333333,2435.869777777778
2432,MSMC0,M,ao,131.537745548505,570.4346666666667,863.5383333333333,2202.7946666666667
2433,MESD0,M,ao,103.67772813554782,583.1511250000001,1052.571,3050.953625
2434,MWRP0,M,ao,125.20002966158006,558.2142000000001,1169.8801999999998,1932.2176000000004
2435,MMDB0,M,ao,115.66795199570184,639.056,950.988,2151.3005
2436,MSEM1,M,ao,98.74170507569065,727.461125,1063.48275,2021.416
2437,MKJO0,M,ao,137.7515691434256,750.2529999999999,1286.218125,2708.97175
2438,MTRR0,M,ao,126.73889490716842,661.3880499999999,1227.4801,2473.3174000000004
2439,MCEM0,M,ao,93.00589744733212,549.11975,846.506625,2361.061125
2440,MGXP0,M,ao,110.18111903429748,627.4556923076923,1120.845769230769,2214.416384615384
2441,MJRK0,M,ao,102.10742656299357,549.6621818181817,1040.486818181818,2140.7521818181817
2442,MGAK0,M,ao,140.8769297528871,729.4186315789473,1270.0463684210526,2539.227947368421
2443,MJMM0,M,ao,110.70282615831152,510.8151,899.1598,2738.7324
2444,MDRD0,M,ao,108.5423547872157,645.0814166666665,1042.6072499999998,2148.1118333333334
2445,MKLS0,M,ao,122.072712150357,654.165,1050.193833333333,2392.9597499999995
2446,MJTH0,M,ao,101.45379054622674,687.5723076923076,924.7243076923078,3242.6913076923074
2447,MWGR0,M,ao,98.62835185806642,662.4318999999998,1008.8223,2547.1193
2448,MCPM0,M,ao,133.78235546465692,619.2558750000001,1204.271375,2383.0370000000003
2449,MDLD0,M,ao,144.2789005697027,619.4001000000001,1132.5341,2395.8027
2450,MRAB0,M,ao,106.5975355608972,655.1714,1053.9933999999998,2663.3336
2451,MAHH0,M,ao,123.58191843886024,642.0884444444445,1137.7233703703705,2257.260444444445
2452,MRWS1,M,ao,114.30637330567636,585.1133,819.064,2280.5847
2453,MCEM0,M,ao,93.00589744733212,725.065947368421,1191.10247368421,2425.074315789473
2454,MKAH0,M,ao,126.9554870720542,721.0359166666667,939.7775,2489.05875
2455,MWBT0,M,ao,103.68228083052904,700.3702727272729,1193.4926363636362,2726.870590909091
2456,MTWH1,M,ao,129.0264644828064,682.7162727272727,935.1615454545451,2675.2995454545458
2457,MDCD0,M,ao,96.04494505926132,580.0211764705882,1060.233411764706,2315.1232352941183
2458,MCSH0,M,ao,143.55124023842475,702.1149411764704,1021.8587058823528,2894.645117647059
2459,MWRE0,M,ao,121.64578331517065,537.8492500000001,1068.0405833333336,2130.379166666667
2460,MEFG0,M,ao,102.84217929041252,594.5671,1214.7666000000002,2995.1948
2461,MHPG0,M,ao,124.32658216489432,659.3722608695653,987.5575217391306,2464.9237391304346
2462,MDWD0,M,ao,130.31678115271706,796.0120000000002,1478.5585454545453,2350.231272727273
2463,MGJF0,M,ao,117.00171853436538,678.201923076923,1094.0407692307692,2234.2253846153844
2464,MSLB0,M,ao,130.81019963308614,813.5898888888888,1223.7652222222223,2424.1548888888883
2465,MGAG0,M,ao,100.18328840719953,541.050375,1068.66025,1903.25825
2466,MRDD0,M,ao,101.17542474146684,613.9763750000001,1075.9668749999998,2149.500875
2467,MEWM0,M,ao,121.89345674335054,657.2035789473686,1204.8016842105262,2626.9917894736845
2468,MWJG0,M,ao,90.4902578218955,639.5322,1132.1557,2460.1333000000004
2469,MAJC0,M,ao,122.41194387045552,533.6462727272727,1018.067,2171.4260909090917
2470,MDWD0,M,ao,135.37450250433656,707.6762500000001,1244.7106250000004,2720.8375625
2471,MCSH0,M,ao,170.06558107908054,635.7456666666667,1047.02475,2472.768333333333
2472,MMAG0,M,ao,104.90068872973444,758.0457857142857,1033.7424285714285,2131.815642857143
2473,MCHH0,M,ao,119.03794053159343,605.4735714285714,889.0165714285714,2210.615142857143
2474,MGSH0,M,ao,110.71655694695258,685.6776363636365,927.5844545454546,2361.2529090909093
2475,MKCL0,M,ao,119.92281788739724,714.3418823529412,779.0592941176471,2534.793352941176
2476,MJAE0,M,ao,122.8064287042631,722.397611111111,1089.4641666666666,2483.569111111112
2477,MGJF0,M,ao,115.23662073612512,624.5357777777778,1071.9763333333333,2284.729111111111
2478,MKDR0,M,ao,96.10534712393772,661.6823333333334,963.9043333333332,2203.9728333333333
2479,MJBG0,M,ao,117.01301600702132,650.6488421052633,1508.6149473684206,2738.4625789473685
2480,MGJF0,M,ao,114.3025143816082,657.2192222222222,926.4882222222224,2656.229777777777
2481,MSLB0,M,ao,124.55831852615056,747.88175,1082.519,2400.531625
2482,MILB0,M,ao,121.99727730304284,617.7872222222222,1100.8261111111112,2518.45
2483,MJBR0,M,ao,117.89005803672856,668.4965833333333,1090.2919166666668,2713.217916666667
2484,MKCL0,M,ao,111.08259769901306,774.7998000000001,915.0226,2224.1772
2485,MMAG0,M,ao,109.10060317297712,702.0866923076921,1169.901769230769,2354.9250769230766
2486,MJAR0,M,ao,159.7558464290225,773.2985454545454,941.8739090909093,2811.9370909090912
2487,MJDM0,M,ao,101.15115743821028,682.4530434782608,986.8916956521738,2596.107347826088
2488,MTBC0,M,ao,109.5910857766944,683.3489565217391,1150.533739130435,2626.83
2489,MEJS0,M,ao,105.81215127819142,685.4920588235294,1521.091705882353,2682.9216470588235
2490,MTQC0,M,ao,141.273109186894,588.4281111111111,1136.2929444444444,2340.823055555556
2491,MNTW0,M,ao,140.4952807528437,610.8530999999999,1039.2125999999998,2450.1173000000003
2492,MRLK0,M,ao,95.396376582121,584.305,1101.69525,2640.52575
2493,MRTJ0,M,ao,88.55394232456607,727.6607999999999,947.2664,2577.3006
2494,MRSO0,M,ao,126.41234416749992,612.874625,940.342125,2580.739312500001
2495,MTPF0,M,ao,108.33878779550125,557.8000714285714,1208.633928571429,2621.7330714285717
2496,MJFR0,M,ao,110.15973321627818,670.9852000000001,1105.42116,2732.00328
2497,MAEB0,M,ao,115.4556959912143,614.0633,913.5248,2365.6334999999995
2498,MBOM0,M,ao,93.90106046982926,634.1174545454545,1021.1999090909088,2524.9760909090905
2499,MTAB0,M,ao,111.88481130482708,737.1627500000001,932.7570625,2684.401875
2500,MJVW0,M,ao,128.91064791886183,588.5768999999999,1116.5534,2237.9616
2501,MHMR0,M,ao,165.7937884922263,626.0554615384615,963.1065384615388,2730.265076923077
2502,MTRC0,M,ao,126.72834154742132,658.0364500000001,1040.95645,2731.04395
2503,MMDH0,M,ao,138.93523524400382,679.3320833333333,1190.6725833333333,2851.239583333333
2504,MJAC0,M,ao,97.82269622458172,612.2046,855.2052000000001,1975.3078
2505,MSMS0,M,ao,103.995954231214,644.0852857142858,1104.640571428571,2627.570285714285
2506,MCXM0,M,ao,95.25236778933817,756.4127142857143,1181.2552857142855,2205.460285714286
2507,MJWG0,M,ao,135.1139962114174,618.1206666666667,1562.9578888888889,2617.4942222222226
2508,MSJK0,M,ao,110.2031628786984,680.8282,1113.99,2705.90665
2509,MRWA0,M,ao,132.16675688594464,660.0075384615385,1444.6778461538463,2599.3225384615384
2510,MROA0,M,ao,149.64947659314103,528.3617142857144,921.7317142857144,2116.4392857142857
2511,MJRG0,M,ao,89.17241907993876,666.7729166666667,1402.3529166666665,2654.6753333333336
2512,MDRM0,M,ao,129.98909183896933,643.631,1109.674888888889,2544.520666666667
2513,MRMS0,M,ao,117.56555699379726,772.2030625,1438.3975625000005,2671.4570625
2514,MMAG0,M,ao,106.74612104807755,783.1326363636364,1118.558,2608.6603636363634
2515,MREM0,M,ao,92.03703454770871,610.1931304347826,1128.8128695652174,2501.418608695653
2516,MAFM0,M,ao,148.764748114618,669.672153846154,1024.1323846153848,2675.59523076923
2517,MTMR0,M,ao,97.79215659674352,695.1956666666667,1304.493,2415.2804444444446
2518,MBSB0,M,ao,112.58725193134416,620.2432857142857,1114.8052857142857,2434.734857142857
2519,MGJF0,M,ao,122.5702083309364,637.4708333333333,1409.1495000000002,2305.294
2520,MMJR0,M,ao,132.73623702445653,609.739625,1129.7998750000002,2154.584625
2521,MRLJ1,M,ao,125.4388932761978,592.7887142857143,984.0282857142856,2009.5488571428573
2522,MLJH0,M,ao,113.79251783126269,813.8336666666665,878.2721666666666,2294.0361666666668
2523,MGSL0,M,ao,90.51544457753208,651.3908888888889,989.8484444444445,2540.0135555555557
2524,MMEB0,M,ao,116.6229852390608,665.1861250000001,1047.2813125,2193.5884375
2525,MKCL0,M,ao,109.20898495411431,660.8241666666667,736.3706666666667,2282.924833333333
2526,MMBS0,M,ao,127.42009866963484,549.5595,755.1205,1666.9658333333334
2527,MAHH0,M,ao,115.7849472477024,653.9750000000001,1130.03325,2410.7249
2528,MDAS0,M,ao,129.95691730966055,572.473125,1158.5685,2614.64025
2529,MTPG0,M,ao,112.34078966396092,594.0240909090909,1022.4925454545454,2098.878909090909
2530,MPRT0,M,ao,103.56316609448744,734.1244666666666,872.4604666666667,2634.6820666666667
2531,MJXA0,M,ao,118.81956435985056,585.0245,992.0731428571428,2600.4376428571422
2532,MJLG1,M,ao,117.73100187845364,639.3645,1178.653875,2209.03675
2533,MREH1,M,ao,108.42937667753938,667.7828125,942.4061250000002,3179.6487500000003
2534,MMXS0,M,ao,141.4070191822937,736.745888888889,1038.4441111111112,2453.351777777778
2535,MDLM0,M,ao,115.40073419721676,633.1653333333333,898.3833333333333,2304.7645555555555
2536,MDLS0,M,ao,140.6736463038234,651.8542727272727,1083.953090909091,2708.3810909090907
2537,MTWH1,M,ao,131.2566359800458,811.4421818181819,1212.2446363636363,2487.59709090909
2538,MFXS0,M,ao,99.1777389827282,541.2881111111112,1196.3384444444443,1917.5774444444448
2539,MKLW0,M,ao,102.0659422887703,672.6396923076923,965.6508461538464,2204.005
2540,MMLM0,M,ao,107.91883341766643,678.5202999999999,1153.6340999999998,2271.0901000000003
2541,MMDM2,M,ao,90.12721858625032,635.7822222222222,1143.1987777777777,2321.394
2542,MCAE0,M,ao,95.9698843380924,634.5256363636363,1150.0949999999998,2345.604727272728
2543,MTRT0,M,ao,107.24653767356016,587.458,1719.8498571428574,2981.6939285714293
2544,MRJO0,M,ao,138.4662270647881,492.64171428571433,1615.655,2455.2852857142857
2545,MWRP0,M,ao,123.64919066324124,657.5625714285715,1236.6309523809523,2378.944714285715
2546,MRLK0,M,ao,98.4562985648619,827.6480909090908,1401.239090909091,2565.284
2547,MJMA0,M,ao,138.31758709726168,661.4730000000001,1047.061888888889,2798.7554444444445
2548,MBML0,M,ao,101.88881817653724,677.628,975.74775,2443.756
2549,MKLW0,M,ao,102.0659422887703,628.3128571428571,1003.8914285714284,2349.296428571429
2550,MLJB0,M,ao,91.18940280416156,623.3368888888889,1036.3697777777777,2056.602222222222
2551,MCLK0,M,ao,129.82989024099075,677.8894,1440.3352,2790.812
2552,MDLS0,M,ao,126.9816605699572,666.3663333333333,857.4626666666667,2932.7180000000003
2553,MJJB0,M,ao,122.99128277746696,613.6406,1072.0374,1727.3784
2554,MLNT0,M,ao,96.10882753392092,831.9594166666666,1262.496666666667,1977.479833333333
2555,MDCD0,M,ao,110.31822023299657,563.700923076923,925.1228461538462,2617.9995384615386
2556,MDLR0,M,ao,107.96459950125542,679.3235999999999,883.7047999999999,2591.237
2557,MPGL0,M,ao,127.6744893266755,713.294142857143,1151.704,2452.8462857142854
2558,MPRB0,M,ao,114.70579340169952,681.615724137931,1137.7517241379312,2808.777379310345
2559,MHMG0,M,ao,131.42246057777777,692.5735999999999,1042.8372000000002,1848.5708
2560,MCHL0,M,ao,145.71715885782618,730.7500625,1132.15375,2375.21575
2561,MKAG0,M,ao,111.2611554663512,638.896090909091,1389.2082727272727,2446.9566363636363
2562,MBMA1,M,ao,121.13755064398286,511.7366875,976.4070625,2546.1883125000004
2563,MSTF0,M,ao,132.90754874238374,680.4597333333334,1090.4319333333335,2810.263333333334
2564,MJTH0,M,ao,113.89274396262886,513.8876666666666,997.2673333333332,2354.858
2565,MMWS0,M,ao,150.59472159254975,622.7938125,1291.2308124999995,2715.806875
2566,MPRK0,M,ao,147.43381367718155,580.4938,1137.3672,2907.8632
2567,MJWG0,M,ao,120.48764912334714,643.7403333333334,1151.2393333333334,1930.086777777778
2568,MDTB0,M,ao,108.72070710442988,697.1653846153846,1124.3090769230769,2855.9213846153843
2569,MKAM0,M,ao,108.24584695384392,658.1953333333333,1028.0468333333336,2256.067833333333
2570,MTMR0,M,ao,103.2830910035465,715.7322,1169.986133333333,2607.0558
2571,MRLR0,M,ao,112.13575188060643,543.2753333333334,1085.2676666666666,1988.9471666666668
2572,MCTT0,M,ao,112.2979210106771,559.8565454545454,1540.2289090909092,2774.545636363637
2573,MFMC0,M,ao,123.25435869414402,613.0627999999999,1137.842133333333,2352.464933333333
2574,MTER0,M,ao,136.7000550037522,705.0966666666668,1173.1764444444443,2476.209111111111
2575,MTAS1,M,ao,115.96729127193328,620.5708461538462,1083.1289230769232,2684.5177692307698
2576,MRTK0,M,ao,108.39791962830958,695.6356,1220.6867,2665.4471
2577,MDAW1,M,ao,109.17790944727994,630.2021428571428,971.9038571428572,2151.717285714286
2578,MJRH0,M,ao,131.2850657606499,812.8821111111112,1973.2134444444443,3255.7594444444444
2579,MBML0,M,ao,119.2495086045067,545.2715833333333,1241.9854166666669,2037.6590833333328
2580,MKAM0,M,ao,108.24584695384392,651.137923076923,1120.3211538461535,2308.8856153846154
2581,MPRK0,M,ao,143.72273432623345,614.348263157895,1032.5807894736845,2787.309842105264
2582,MTBC0,M,ao,135.1253018325803,620.0392222222222,996.4094444444444,2735.6634444444444
2583,MDLC2,M,ao,92.0607737352803,627.1743846153846,839.7844615384618,3151.314307692308
2584,MKAM0,M,ao,119.93048837665722,522.8871666666666,1061.9781666666668,1506.2378333333334
2585,MJLS0,M,ao,152.41078898493248,518.0957368421052,1490.2716842105262,3068.7052631578945
2586,MCSS0,M,ao,126.7890649321773,651.03825,1072.0644166666666,2038.9395
2587,MWRP0,M,ao,124.60166565909594,647.4995714285714,1184.9572142857144,2501.008214285714
2588,MDAS0,M,ao,113.34780634961152,476.244,864.1502727272727,2869.387363636364
2589,MEGJ0,M,ao,105.0493255305362,661.1952222222222,1083.1048888888888,1920.1835555555556
2590,MHBS0,M,ao,99.717765936921,678.57975,1205.506125,2499.247125
2591,MJRA0,M,ao,119.81327757264424,641.6915833333334,1132.4668333333334,2432.7824166666664
2592,MDDC0,M,ao,127.96571216556951,656.2294999999999,1024.2739166666668,2226.6444166666665
2593,MPAM0,M,ao,123.11579912876287,582.0135833333333,957.9396666666664,2176.5826666666667
2594,MRPP0,M,ao,94.3382407358209,754.088388888889,1283.8721666666668,2677.0922777777773
2595,MWJG0,M,ao,99.01915613376715,509.6243076923077,939.0249230769232,2508.659615384616
2596,MSRR0,M,ao,135.2604921047448,657.0996875,1121.8831874999998,2537.224
2597,MVRW0,M,ao,120.68028283516834,828.1805714285713,1275.8618571428572,2110.552714285714
2598,MTPG0,M,ao,117.26459250300562,588.6970769230769,1062.9102307692306,2390.238923076923
2599,FREW0,F,ao,193.77506887424752,713.3533333333334,1302.1916666666666,2354.944833333333
2600,FEAR0,F,ao,188.62965188453572,494.1167,853.5467000000001,2098.6763
2601,FDXW0,F,ao,188.2702833528133,721.7369230769232,1313.9365384615387,2474.741692307692
2602,FSEM0,F,ao,247.177068368236,835.3168,1358.4783,2125.6288
2603,FALR0,F,ao,211.0413660237685,684.409,1270.4403333333332,2737.514833333333
2604,FBCG1,F,ao,209.3290187775484,734.1238181818181,1002.0810909090908,2553.8330909090905
2605,FJAS0,F,ao,183.88105280296145,738.95175,1075.5393749999998,2786.139375
2606,FSJW0,F,ao,198.3453266650249,861.5641818181819,1395.8417272727272,2823.580636363636
2607,FJXP0,F,ao,208.3685922761366,679.7376,1376.6318,2831.048
2608,FNTB0,F,ao,181.67779785794343,622.7887999999999,912.4838,2504.5878999999995
2609,FMML0,F,ao,164.0030956495266,831.4534,1475.9718,2623.915
2610,FAJW0,F,ao,188.0599388598875,757.727388888889,1287.5438333333332,2750.260666666667
2611,FCAU0,F,ao,224.9121946964256,672.2470999999999,1005.37815,2491.0100500000003
2612,FAWF0,F,ao,192.6622239550265,559.7296666666667,855.0732499999999,2669.7109166666664
2613,FJRE0,F,ao,193.4088826696827,783.0422727272727,1191.2139999999995,2966.5745454545454
2614,FMPG0,F,ao,225.6526221561682,826.8972352941176,1121.3800588235297,3089.8169411764707
2615,FSJS0,F,ao,198.93573591051063,846.549,1282.3722999999998,2417.0349
2616,FHEW0,F,ao,268.84150690572227,744.5302857142858,1298.5398571428573,2699.4714285714285
2617,FSJK1,F,ao,196.31144582823055,754.9448888888887,1486.4063333333334,2608.4802222222224
2618,FBAS0,F,ao,161.29703385864158,809.0839333333333,1076.0779333333332,2425.9738666666667
2619,FJWB1,F,ao,189.70301004246545,676.1807272727273,1030.939818181818,2758.6225454545456
2620,FKLC1,F,ao,181.33758430728145,630.2883999999998,1213.0101,2425.1632
2621,FASW0,F,ao,148.56476661071468,780.285148148148,1055.6362962962962,2590.255666666667
2622,FJWB1,F,ao,189.70301004246545,724.7463636363635,936.7986363636364,2820.9305454545456
2623,FCAJ0,F,ao,180.026843217914,595.6404,1216.007,2271.2359
2624,FPJF0,F,ao,207.12814761626672,542.0224000000001,1195.1272,2813.5086
2625,FEAR0,F,ao,190.105702342223,616.851,1011.994625,2050.317625
2626,FALK0,F,ao,186.5019119416745,821.0112307692307,1259.6983846153846,2652.874384615385
2627,FCRZ0,F,ao,168.05472780998443,699.9312,1461.1142,3069.2145
2628,FNMR0,F,ao,181.0341631121749,721.2877916666666,1099.5113333333334,2531.066625
2629,FEXM0,F,ao,208.43490516215945,543.15225,997.6165,2811.330875
2630,FMKF0,F,ao,194.19649378196016,507.86182352941177,1116.285117647059,2651.301176470588
2631,FCFT0,F,ao,204.8688175856801,698.9726666666667,1190.4766666666667,2351.800833333333
2632,FEDW0,F,ao,189.07383184782287,660.2155333333334,1221.6153333333334,2429.3186
2633,FJCS0,F,ao,210.1975327348522,692.4704,1054.4217,2742.1788
2634,FJLG0,F,ao,220.33827905029855,593.7573333333333,1096.093,2757.135266666666
2635,FJAS0,F,ao,190.1471681503302,474.1797777777777,813.5832222222222,2504.893666666667
2636,FPKT0,F,ao,219.866062505517,677.084111111111,872.1936666666667,2242.5275555555554
2637,FETB0,F,ao,229.7207924373596,629.1616363636363,1060.575818181818,2775.741
2638,FDAC1,F,ao,163.2247358287394,755.0658181818181,851.0154999999999,2664.629909090909
2639,FMAH1,F,ao,205.7515022434488,772.1839166666665,1120.98725,2838.44425
2640,FEAC0,F,ao,200.76427079695597,639.0419230769231,1338.4322307692307,2370.632923076923
2641,FKDE0,F,ao,223.89057357492072,732.4934615384616,1126.1230000000005,3130.9688461538462
2642,FLMC0,F,ao,184.91288889211725,576.3644615384615,970.5062307692305,2687.533615384615
2643,FLJA0,F,ao,196.74985384806303,664.1225999999999,903.451,2839.1395
2644,FCMR0,F,ao,179.02412544132315,876.0030555555555,1227.4587222222224,3040.8935
2645,FSDJ0,F,ao,193.42867910402072,564.9982857142857,982.0985714285716,2571.868285714286
2646,FEME0,F,ao,136.18004792477436,607.7126666666666,960.8718888888887,2280.037888888889
2647,FJDM2,F,ao,234.9197689856849,684.0692999999999,1027.3932,2580.6083000000003
2648,FMKF0,F,ao,184.1248531104635,630.7081052631579,1100.9803684210524,2537.9616842105265
2649,FSEM0,F,ao,249.44030224164752,851.7525000000002,1283.8701428571428,2544.0875000000005
2650,FBMJ0,F,ao,156.8404540394544,499.5018333333334,1580.7106666666666,2254.5268333333333
2651,FJXP0,F,ao,208.3685922761366,795.7711666666665,1551.2696666666664,2971.3210833333337
2652,FCRH0,F,ao,222.0210856607461,669.4535000000001,1343.563,2009.0
2653,FELC0,F,ao,209.38822226189225,689.484875,1199.75575,2617.230375
2654,FAWF0,F,ao,190.7944005246914,553.6328749999999,875.8791875,2656.22175
2655,FVMH0,F,ao,196.77077826200744,714.6514444444445,1167.836111111111,2823.539111111111
2656,FSJG0,F,ao,227.10624234077773,578.1474666666667,857.2002666666667,2489.1702
2657,FASW0,F,ao,125.64772633063708,648.1732857142857,1089.357714285714,2858.1622142857145
2658,FCMR0,F,ao,182.44502526684727,771.5181538461537,1066.1166923076923,2619.476
2659,FJEM0,F,ao,200.8648433074926,740.3485217391301,1212.4222173913042,2979.697695652173
2660,FMJF0,F,ao,242.28162685935777,1039.6932000000002,1424.9843999999998,2787.9073333333336
2661,FTAJ0,F,ao,188.95289288703808,567.3566666666667,1035.5276666666666,2056.793166666667
2662,FKKH0,F,ao,204.0070335741241,758.7944,1145.0149,2713.3603
2663,FCMH0,F,ao,181.2903796419961,560.0435,922.038625,2453.222375
2664,FJWB1,F,ao,209.6772416525198,639.5301428571429,923.5237142857144,2456.8474285714287
2665,FSJS0,F,ao,203.3469809718019,672.9889166666667,1483.5646666666664,2182.6725
2666,FSPM0,F,ao,189.31277782602317,757.958,1377.06975,2417.7470625
2667,FEAR0,F,ao,196.9047988310462,522.502,824.1767777777778,2092.0748888888884
2668,FDAC1,F,ao,163.80178737011028,838.3696666666665,1450.5763703703703,2696.0510000000004
2669,FLMC0,F,ao,185.73757547696405,797.9368823529412,1225.802705882353,2749.063294117647
2670,FCAJ0,F,ao,161.75856118627726,561.1595,1062.89925,2699.2895000000008
2671,FJLM0,F,ao,207.75740604533277,745.3081500000001,1276.4469,2849.65735
2672,FEDW0,F,ao,170.59641848322462,610.2256666666666,797.4443333333334,2711.976333333333
2673,FALK0,F,ao,182.1497472782025,818.0575555555555,1211.4595555555554,2644.280333333334
2674,FDTD0,F,ao,207.72657783250816,706.1051818181817,1194.891090909091,2723.7385454545456
2675,FDXW0,F,ao,183.64397835677144,718.6506666666668,1038.8529999999998,2762.0156666666667
2676,FMJF0,F,ao,239.60157705264876,874.4681250000001,1303.452625,2762.83475
2677,FSKP0,F,ao,218.2183260084852,684.9811818181818,1014.4315454545456,2223.605727272727
2678,FVKB0,F,ao,208.49394097602735,623.338125,985.506875,2381.363625
2679,FTAJ0,F,ao,186.9664022673333,742.0884444444445,1299.320888888889,2593.118555555556
2680,FSKP0,F,ao,222.76712708345772,857.6834285714285,1491.4225714285717,2848.541523809524
2681,FSMM0,F,ao,249.44199797245236,695.3119999999999,1145.9159285714286,2818.3433571428573
2682,FLJG0,F,ao,175.5667096484127,648.5944615384615,1307.4036153846153,2047.584384615384
2683,FCMM0,F,ao,211.64214717089376,755.2532666666668,1076.1550666666667,3026.9018666666666
2684,FDMS0,F,ao,195.53143819494133,736.6641111111111,1262.2006666666666,2698.2434444444443
2685,FSMA0,F,ao,214.1150675295033,616.4285625000001,991.021625,2993.3781875000004
2686,FREH0,F,ao,207.90825615856332,726.7465714285712,1175.233642857143,2820.273142857143
2687,FGCS0,F,ao,203.096791840416,790.6411666666663,1407.8036249999998,2960.757125
2688,FDML0,F,ao,194.9304671769467,729.4904444444445,1248.4134444444444,2476.479333333333
2689,FNKL0,F,ao,193.06719885527647,559.9321,982.5305999999998,2489.6799
2690,FSMS1,F,ao,214.84277122285883,681.5985555555557,1217.4402222222222,2881.505
2691,FJWB1,F,ao,209.6772416525198,810.2404444444444,1166.216111111111,2773.117777777778
2692,FPAF0,F,ao,190.924739534773,689.0878571428572,1263.9465714285714,2981.263
2693,FRJB0,F,ao,204.92621699928557,561.9984545454546,907.8326363636364,2767.8738181818176
2694,FRNG0,F,ao,242.3365178401203,627.8869230769232,948.5768461538464,2729.9213076923074
2695,FDNC0,F,ao,205.5935643252761,765.7630000000003,1579.4444,3029.9697333333334
2696,FLTM0,F,ao,181.68784625109487,674.8571,1172.8765,2828.562
2697,FKDE0,F,ao,220.36514783802383,734.2860909090911,1557.6151818181818,3029.788727272727
2698,FMJB0,F,ao,207.38597279378723,742.1067857142858,1371.8865714285714,2653.388
2699,FJLG0,F,ao,209.37989730457343,778.2222352941178,1130.002,3039.9330588235293
2700,FJRE0,F,ao,180.56472048057904,598.9351111111112,1100.1033333333337,2800.487777777778
2701,FCJS0,F,ao,188.43650944434145,748.3607777777779,1262.1694444444447,2625.258777777778
2702,FALK0,F,ao,191.2134664853157,775.6863846153847,1137.3828461538462,2632.4658461538465
2703,FCMG0,F,ao,176.945332174912,723.8448666666665,1209.3921333333333,2758.1600000000003
2704,FAJW0,F,ao,202.6134406740221,795.5670909090909,1233.0386363636364,2641.486181818182
2705,FGWR0,F,ao,190.9259404695041,832.3283333333335,1376.3764000000003,2626.764666666667
2706,FPAF0,F,ao,137.08208720289988,821.3727499999999,1120.223875,2532.2745
2707,FCMH1,F,ao,217.56594432548945,639.16525,1003.5581666666668,2446.52475
2708,FCMG0,F,ao,178.24717542838474,794.4036428571428,1250.2227857142857,2660.429428571429
2709,FGRW0,F,ao,202.4910930782845,729.6238000000001,1378.1699999999998,2675.1977
2710,FMLD0,F,ao,172.09615361182173,712.6696923076923,1180.966923076923,2230.585769230769
2711,FMAH0,F,ao,241.70758075059928,792.9131666666667,1130.7833333333335,2980.653333333333
2712,FCRH0,F,ao,208.54381846538536,762.0010714285714,1100.1799285714285,2453.087785714285
2713,FVMH0,F,ao,202.39453659355596,741.1144705882352,1589.6419411764707,2686.644705882353
2714,FSBK0,F,ao,238.3969354927389,780.46,1363.6581111111109,2475.230777777778
2715,FPAC0,F,ao,214.4725309484593,768.5253888888888,1119.3561111111112,2815.1308888888884
2716,FJRE0,F,ao,190.141807839816,730.987,1131.601625,3051.0305000000003
2717,FDRD1,F,ao,213.6543566061342,590.9423333333333,1109.602,2208.3151666666668
2718,FBMJ0,F,ao,153.1515219443598,745.3770384615384,985.4671538461536,2716.241076923077
2719,FLAS0,F,ao,185.94109585399943,824.9974,1530.4214000000002,2480.4721333333337
2720,FVMH0,F,ao,203.60305427219816,794.4504705882354,1241.921411764706,2813.5974117647056
2721,FDAS1,F,ao,202.3464238319268,837.1503,1062.8154,2606.3907000000004
2722,FSEM0,F,ao,240.58397341551537,567.3175555555556,1293.4435555555551,2072.9993333333337
2723,FDAW0,F,ao,197.82385855125352,619.5432727272727,1015.4581818181816,2714.541727272728
